Syntrophus aciditrophicus SB,NA,NA,NA,sludge,56780,16258
Methanospirillum hungatei JF-1,NA,NA,NA,sludge,323259,13015
Thermanaerovibrio acidaminovorans Su883  DSM 6589,NA,NA,NA,sludge,525903,29531
Comamonas testosteroni KF-1,NA,NA,NA,sludge,399795,17465
Methanothermobacter thermautotrophicus Delta H,NA,NA,NA,sludge,187420,289
Desulfitobacterium hafniense DCB-2,NA,NA,NA,sludge,272564,205
Syntrophomonas wolfei Goettingen,NA,NA,NA,sludge,335541,13014
Nakamurella multipartita Y-104  DSM 44233,NA,NA,NA,sludge,479431,29537
Candidatus Accumulibacter candidatus accumulibacter phosphatis UW-1,NA,NA,NA,sludge,522306,29435
Collimonas fungivorans,NA,NA,NA,soil,158899,16085
Verrucomicrobium spinosum DSM 4136,NA,NA,NA,soil,240016,10620
Cupriavidus necator JMP134,NA,NA,NA,soil,264198,10646
Rubrobacter xylanophilus DSM 9941,NA,NA,NA,soil,266117,10670
Burkholderia sp. 383 (R18194),NA,NA,NA,soil,269483,10695
Burkholderia thailandensis E264,NA,NA,NA,soil,271848,10774
Bacillus anthracis Ames Ancestor A2084 (0581),NA,NA,NA,soil,261594,10784
Bacillus anthracis A1055 (Group C),NA,NA,NA,soil,280355,10795
Bacillus anthracis CNEVA-9066 (GT79 Group B2),NA,NA,NA,soil,280354,10796
Bacillus anthracis Vollum (GT77 Group A4),NA,NA,NA,soil,261591,10797
Bacillus anthracis Australia 94 (GT55  Group A3a),NA,NA,NA,soil,280477,10799
Pseudomonas fluorescens PfO-1,NA,NA,NA,soil,205922,12
Bacillus licheniformis ATCC 14580,NA,NA,NA,soil,279010,12388
Arthrobacter aurescens TC1,NA,NA,NA,soil,290340,12512
Anaeromyxobacter dehalogenans 2CP-C,NA,NA,NA,soil,290397,12634
Clostridium beijerinckii NCIMB 8052,NA,NA,NA,soil,290402,12637
Solibacter usitatus Ellin6076,NA,NA,NA,soil,234267,12638
Arthrobacter sp. FB24,NA,NA,NA,soil,290399,12640
Nocardioides sp. JS614,NA,NA,NA,soil,196162,12738
Streptomyces scabiei 87-22,NA,NA,NA,soil,1930,12985
Ralstonia solanacearum GMI1000,NA,NA,NA,soil,267608,13
Anaerobranca gottschalkii AZ 13040/09,NA,NA,NA,soil,108328,13007
Paracoccus denitrificans PD1222,NA,NA,NA,soil,318586,13020
Thiobacillus denitrificans ATCC 25259,NA,NA,NA,soil,292415,13025
Heliobacillus mobilis,NA,NA,NA,soil,28064,13236
Bacillus clausii KSM-K16,NA,NA,NA,soil,66692,13291
Bacillus amyloliquefaciens FZB42,NA,NA,NA,soil,326423,13403
Nitrobacter hamburgensis X14,NA,NA,NA,soil,323097,13473
Nitrobacter winogradskyi Nb-255,NA,NA,NA,soil,323098,13474
Bacillus pumilus F036B,NA,NA,NA,soil,1408,13482
Clostridium ljungdahlii PETC,NA,NA,NA,soil,1538,13492
Bacillus weihenstephanensis KBAB4,NA,NA,NA,soil,315730,13623
Bacillus cereus NVH 391-98,NA,NA,NA,soil,315749,13624
Streptomyces peucetius ATCC 27952,NA,NA,NA,soil,316280,13658
Rhodococcus sp. RHA1,NA,NA,NA,soil,101510,13693
Corynebacterium glutamicum ATCC 13032,NA,NA,NA,soil,196627,13760
Shewanella sp. ANA-3,NA,NA,NA,soil,94122,13905
Nitrosospira multiformis ATCC 25196,NA,NA,NA,soil,323848,13912
Burkholderia cenocepacia HI2424  BCC1,NA,NA,NA,soil,331272,13918
Burkholderia pseudomallei 1655,NA,NA,NA,soil,331109,13949
Burkholderia pseudomallei 1710a,NA,NA,NA,soil,320371,13950
Burkholderia pseudomallei S13,NA,NA,NA,soil,320374,13951
Burkholderia pseudomallei Pasteur,NA,NA,NA,soil,331978,13952
Burkholderia pseudomallei 668,NA,NA,NA,soil,320373,13953
Burkholderia pseudomallei 1710b,NA,NA,NA,soil,320372,13954
Myxococcus xanthus DK 1622,NA,NA,NA,soil,246197,1421
Ralstonia solanacearum UW551  R3B2,NA,NA,NA,soil,342110,15601
Acidovorax sp. JS42,NA,NA,NA,soil,232721,15685
Bacillus cereus F0837/76,NA,NA,NA,soil,347495,15716
Rhodopseudomonas palustris HaA2,NA,NA,NA,soil,316058,15747
Rhodopseudomonas palustris BisB5,NA,NA,NA,soil,316057,15749
Rhodopseudomonas palustris BisB18,NA,NA,NA,soil,316056,15750
Rhodopseudomonas palustris BisA53,NA,NA,NA,soil,316055,15751
Xanthobacter autotrophicus Py2,NA,NA,NA,soil,78245,15756
Psychrobacter sp. PRwf-1,NA,NA,NA,soil,349106,15759
Mycobacterium sp. MCS,NA,NA,NA,soil,164756,15762
Ellin 345,NA,NA,NA,soil,204669,15771
Azotobacter vinelandii AvOP,NA,NA,NA,soil,322710,16
Paenibacillus polymyxa E681,NA,NA,NA,soil,349520,16065
Mycobacterium sp. JLS,NA,NA,NA,soil,164757,16079
Mycobacterium sp. KMS,NA,NA,NA,soil,189918,16081
Flavobacterium johnsoniae UW101,NA,NA,NA,soil,376686,16082
Methylobacterium dichloromethanicum DM4,NA,NA,NA,soil,119024,16093
Yersinia mollaretii ATCC 43969,NA,NA,NA,soil,349967,16105
Burkholderia pseudomallei 1106b,NA,NA,NA,soil,357347,16181
Burkholderia pseudomallei 1106a,NA,NA,NA,soil,357348,16182
Clostridium phytofermentans ISDg,NA,NA,NA,soil,357809,16184
Bacillus cereus Q1,NA,NA,NA,soil,361100,16220
Sinorhizobium medicae WSM419,NA,NA,NA,soil,366394,16304
Desulfitobacterium hafniense Y51,NA,NA,NA,soil,138119,16639
Yersinia pestis Antiqua,NA,NA,NA,soil,360102,16645
Yersinia pestis Nepal516,NA,NA,NA,soil,377628,16646
Listeria monocytogenes FSL N3-165,NA,NA,NA,soil,393124,17313
Delftia acidovorans SPH-1,NA,NA,NA,soil,398578,17413
Pseudomonas mendocina ymp,NA,NA,NA,soil,399739,17457
Pseudomonas putida GB-1,NA,NA,NA,soil,76869,17629
Bacillus cereus W,NA,NA,NA,soil,405917,17717
Anaeromyxobacter sp. Fw109-5,NA,NA,NA,soil,404589,17729
Saccharopolyspora erythraea NRRL 23338,NA,NA,NA,soil,405948,17885
Burkholderia cenocepacia MC0-3,NA,NA,NA,soil,406425,17929
Streptomyces avermitilis MA-4680,NA,NA,NA,soil,227882,189
Corynebacterium glutamicum R,NA,NA,NA,soil,340322,19193
Streptomyces clavuligerus ATCC 27064,NA,NA,NA,soil,443255,19249
Burkholderia thailandensis E264  ATCC 700388,NA,NA,NA,soil,285005,19251
Clostridium botulinum BoNT/A1 Hall,NA,NA,NA,soil,441771,19521
Methylobacterium chloromethanicum CM4,NA,NA,NA,soil,440085,19527
Burkholderia thailandensis Bt4,NA,NA,NA,soil,441164,19533
Burkholderia ubonensis Bu,NA,NA,NA,soil,441166,19539
Cellulomonas flavigena 134  DSM 20109,NA,NA,NA,soil,446466,19707
Stackebrandtia nassauensis LLR-40K-21  DSM 44728,NA,NA,NA,soil,446470,19713
Anaeromyxobacter sp. K,NA,NA,NA,soil,447217,19743
Bacillus cereus 03BB108,NA,NA,NA,soil,451709,19959
Arthrobacter chlorophenolicus A6,NA,NA,NA,soil,452863,20011
Streptomyces griseus IFO 13350  NBRC 13350,NA,NA,NA,soil,455632,20085
Arthrobacter sp. Sphe3,NA,NA,NA,soil,361575,20087
Pseudomonas pseudoalcaligenes MTCC 5210,NA,NA,NA,soil,468557,20259
Methylocella silvestris BL2,NA,NA,NA,soil,395965,20635
Micrococcus luteus Fleming 2665,NA,NA,NA,soil,465515,20655
Conexibacter woesei ID131577  DSM 14684,NA,NA,NA,soil,469383,20745
Beutenbergia cavernae HKI 0122  DSM 12333,NA,NA,NA,soil,471853,20827
Saccharomonospora viridis P101  DSM 43017,NA,NA,NA,soil,471857,20835
bacterium Ellin514,NA,NA,NA,soil,320771,20839
Beijerinckia indica ATCC 9039,NA,NA,NA,soil,395963,20841
Actinospica robiniae GE134769  DSM 44927,NA,NA,NA,soil,479430,21079
Streptosporangium roseum NI 9100  DSM 43021,NA,NA,NA,soil,479432,21083
Catenulispora acidiphila ID139908  DSM 44928,NA,NA,NA,soil,479433,21085
Kribbella flavida DSM 17836,NA,NA,NA,soil,479435,21089
Bacillus halodurans C-125,NA,NA,NA,soil,272558,235
Ferroplasma acidarmanus Fer1,NA,NA,NA,soil,333146,239
Salmonella typhimurium SGSC1412 / LT2,NA,NA,NA,soil,99287,241
Nostoc sp. PCC 7120,NA,NA,NA,soil,103690,244
Burkholderia xenovorans LB400,NA,NA,NA,soil,266265,254
Pseudomonas putida KT2440,NA,NA,NA,soil,160488,267
Pseudomonas putida PRS1,NA,NA,NA,soil,160489,268
Ktedonobacter racemifer SOSP1-21  DSM 44963,NA,NA,NA,soil,485913,27943
Pedobacter heparinus HIM 762-3  DSM 2366,NA,NA,NA,soil,485917,27949
Cellvibrio japonicus Ueda107,NA,NA,NA,soil,498211,28329
Mycobacterium sp. Spyr1,NA,NA,NA,soil,278137,28521
Streptomyces pristinaespiralis ATCC 25486,NA,NA,NA,soil,457429,28553
Streptomyces sviceus ATCC 29083,NA,NA,NA,soil,463191,28555
Bacillus pseudofirmus OF4,NA,NA,NA,soil,398511,28811
Thermobaculum terrenum YNP1  ATCC BAA-798,NA,NA,NA,soil,525904,29523
Geodermatophilus obscurus G-20  DSM 43160,NA,NA,NA,soil,526225,29547
Bacillus anthracis A0039,NA,NA,NA,soil,261592,29603
Bacillus cereus AH621,NA,NA,NA,soil,526972,29655
Bacillus cereus Rock 1-3,NA,NA,NA,soil,526981,29673
Bacillus cereus Rock 1-15,NA,NA,NA,soil,526982,29675
Bacillus cereus Rock3-28,NA,NA,NA,soil,526983,29677
Bacillus cereus Rock3-29,NA,NA,NA,soil,526984,29679
Bacillus cereus Rock3-42,NA,NA,NA,soil,526985,29681
Bacillus cereus Rock3-44,NA,NA,NA,soil,526986,29683
Bacillus cereus Rock4-2,NA,NA,NA,soil,526987,29685
Bacillus cereus Rock4-18,NA,NA,NA,soil,526988,29687
Bacillus cereus AH676,NA,NA,NA,soil,526991,29693
Bacillus mycoides DSM 2048,NA,NA,NA,soil,526997,29701
Bacillus mycoides Rock1-4,NA,NA,NA,soil,526998,29703
Bacillus mycoides Rock3-17,NA,NA,NA,soil,526999,29705
Bacillus pseudomycoides DSM 12442,NA,NA,NA,soil,527000,29707
Bacillus thuringiensis sv tochigiensis BGSC 4Y1,NA,NA,NA,soil,527024,29713
Bacillus thuringiensis sv pondicheriensis BGSC 4BA1,NA,NA,NA,soil,527029,29727
Bacillus pumilus ATCC 7061,NA,NA,NA,soil,536229,29785
Bacillus subtilis JH642,NA,NA,NA,soil,535025,29817
Bacillus subtilis SMY,NA,NA,NA,soil,535024,29851
Bacillus subtilis NCIB3 610,NA,NA,NA,soil,535026,29891
Bacillus subtilis N170,NA,NA,NA,soil,536089,30013
Bacillus subtilis L170,NA,NA,NA,soil,536088,30019
Bacillus megaterium QM B1551,NA,NA,NA,soil,545693,30165
Rhodococcus opacus PD630,NA,NA,NA,soil,543736,30413
Corynebacterium efficiens YS-314T,NA,NA,NA,soil,196164,305
Bacillus anthracis Ames,NA,NA,NA,soil,198094,309
Bacillus anthracis Kruger B (GT87),NA,NA,NA,soil,205919,324
Bacillus anthracis WesternNA USA6153 (A0071  GT3 Group A1a),NA,NA,NA,soil,212045,337
Bacillus cereus ATCC14579 DSM 31,NA,NA,NA,soil,226900,384
Desulfovibrio vulgaris Hildenborough,NA,NA,NA,soil,882,51
Nitrosomonas europaea IFO,NA,NA,NA,soil,228410,52
Cytophaga hutchinsonii ATCC 33406,NA,NA,NA,soil,269798,54
Deinococcus radiodurans USUHS (R1),NA,NA,NA,soil,243230,65
Clostridium acetobutylicum ATCC 824D,NA,NA,NA,soil,272562,77
Clostridium perfringens 13,NA,NA,NA,soil,195102,79
Listeria innocua Clip11262  rhamnose-negative,NA,NA,NA,soil,272626,86
Streptomyces ambofaciens ATCC 23877,NA,NA,NA,soil,278992,93
Thermobifida fusca YX,NA,NA,NA,soil,269800,94
Gloeobacter violaceus PCC 7421,NA,NA,NA,soil,251221,9606
Psychrobacter arcticus 273-4,NA,NA,NA,soil,259536,9633
Cyanothece  PCC 7424,NA,NA,NA,terrestrial habitat,65393,20479
Bacillus cereus BDRD-ST24,NA,NA,NA,terrestrial habitat,526974,29659
Bacillus cereus BDRD-ST26,NA,NA,NA,terrestrial habitat,526975,29661
Bacillus thuringiensis sv andalousiensis BGSC 4AW1,NA,NA,NA,terrestrial habitat,527032,29725
Desulfomicrobium baculatum X  DSM 4028,NA,NA,NA,terrestrial habitat,525897,29527
Bacillus thuringiensis sv huazhongensis BGSC 4BD1,NA,NA,NA,terrestrial habitat,527030,29729
Bacillus thuringiensis sv pulsiensis BGSC 4CC1,NA,NA,NA,terrestrial habitat,527028,29731
Geobacter sp. FRC-32,NA,NA,NA,terrestrial habitat,316067,16263
Bacillus cereus AH1271,NA,NA,NA,terrestrial habitat,526992,29695
Thermomonospora  DSM 43183,NA,NA,NA,terrestrial habitat,471852,20825
Bacillus cereus 10876,NA,NA,NA,terrestrial habitat,526980,29671
Bacillus cereus BDRD-ST196,NA,NA,NA,terrestrial habitat,526976,29663
Xylanimonas cellulosilytica XIL07  DSM 15894,NA,NA,NA,terrestrial habitat,446471,19715
Desulfovibrio salexigens DSM 2638,NA,NA,NA,terrestrial habitat,526222,29541
Symbiobacterium toebii,NA,NA,NA,terrestrial habitat,120580,15726
Gloeothece membranacea PCC 6909,NA,NA,NA,terrestrial habitat,197232,13575
Cyanothece  PCC 7425,NA,NA,NA,terrestrial habitat,395961,28337
Cyanothece  PCC 8802,NA,NA,NA,terrestrial habitat,395962,28339
Deinococcus deserti VCD115,NA,NA,NA,terrestrial habitat,310783,16691
Clostridium cellulolyticum H10,NA,NA,NA,terrestrial habitat,394503,17419
Bacillus cereus 4342,NA,NA,NA,terrestrial habitat,526977,29665
Actinosynnema mirum 101  DSM 43827,NA,NA,NA,terrestrial habitat,446462,19705
Chitinophaga pinensis UQM 2034  DSM 2588,NA,NA,NA,terrestrial habitat,485918,27951
Listeria welshimeri SLCC5334,NA,NA,NA,terrestrial habitat,386043,13443
Bacillus thuringiensis sv monterrey BGSC 4AJ1,NA,NA,NA,terrestrial habitat,527022,29709
Saccharopolyspora erythraea NRRL2338 white,NA,NA,NA,terrestrial habitat,405948,18489
Bacillus cereus BDRD-Bcer4,NA,NA,NA,terrestrial habitat,526978,29667
Chthoniobacter flavus Ellin428,NA,NA,NA,terrestrial habitat,497964,28531
Thermobispora bispora R51  DSM 43833,NA,NA,NA,terrestrial habitat,469371,20737
Paenibacillus sp. JDR-2,NA,NA,NA,terrestrial habitat,324057,20399
Bacillus thuringiensis sv sotto T04001,NA,NA,NA,terrestrial habitat,527026,29715
Bacillus pumilus SAFR-032,NA,NA,NA,terrestrial habitat,315750,20391
Bacillus anthracis 34F2 delta gerH,NA,NA,NA,terrestrial habitat,526965,29641
Bacillus anthracis 34F2 (NMRC),NA,NA,NA,terrestrial habitat,526966,29643
Bacillus cereus AH603,NA,NA,NA,terrestrial habitat,526990,29691
Candidatus Methanoregula candidatus methanoregula boonei 6A8,NA,NA,NA,terrestrial habitat,456442,18505
Bacillus cereus BGSC 6E1,NA,NA,NA,terrestrial habitat,526970,29651
Ramlibacter tataouinensis TTB310,NA,NA,NA,terrestrial habitat,365046,16294
Cyanothece  PCC 8801,NA,NA,NA,terrestrial habitat,41431,20503
Clostridium  BC1,NA,NA,NA,terrestrial habitat,86416,80
Burkholderia vietnamiensis G4 (R1808),NA,NA,NA,waste water,269482,10696
Enterococcus faecium E1636,NA,NA,NA,waste water,544875,30403
Methanosarcina mazei Go1 OCM 88,NA,NA,NA,waste water,192952,300
Candidatus Brocadia candidatus brocadia anammoxidans,NA,NA,NA,waste water,174632,13212
Mesorhizobium sp. BNC1,NA,NA,NA,waste water,266779,10690
Methanobrevibacter smithii PS,NA,NA,NA,waste water,420247,18653
Thauera sp. MZ1T,NA,NA,NA,waste water,85643,20091
Bacillus thuringiensis ATCC 35646,NA,NA,NA,waste water,339854,15522
Prosthecobacter dejongeii ATCC 27091,NA,NA,NA,waste water,48465,13453
Oligotropha carboxidovorans OM5,NA,NA,NA,waste water,504832,28805
Chrysiogenes arsenatis DSM 11915,NA,NA,NA,waste water,118005,12520
Desulfotomaculum acetoxidans 5575  DSM 771,NA,NA,NA,waste water,485916,27947
Candidatus Desulforudis candidatus desulforudis audaxviator MP104C,NA,NA,NA,aquatic habitat,477974,21047
Methylibium petroleiphilum PM1,NA,NA,NA,aquatic habitat,420662,10789
Nitrosopumilus maritimus SCM1,NA,NA,NA,aquatic habitat,436308,19265
Francisella tularensis B-SA,NA,NA,NA,aquatic habitat,545771,30631
Francisella tularensis KO971026,NA,NA,NA,aquatic habitat,491121,30633
Francisella tularensis MI001730,NA,NA,NA,aquatic habitat,491122,30635
Chromohalobacter salexigens DSM 3043,NA,NA,NA,aquatic habitat,290398,12636
Francisella tularensis RC503,NA,NA,NA,aquatic habitat,491125,30637
Thioalkalivibrio sp. HL-EbGR7,NA,NA,NA,aquatic habitat,396588,29177
Leptothrix cholodnii SP-6,NA,NA,NA,aquatic habitat,395495,20039
Francisella tularensis U112,NA,NA,NA,aquatic habitat,401614,16088
Geobacillus thermodenitrificans NG80-2,NA,NA,NA,aquatic habitat,420246,18655
Bacillus coahuilensis m4-4,NA,NA,NA,aquatic habitat,441769,19551
Natranaerobius thermophilus JW/NM-WN-LF,NA,NA,NA,aquatic habitat,457570,20207
Listeria monocytogenes FSL J1-175,NA,NA,NA,aquatic habitat,393118,17301
Dehalococcoides sp. BAV1,NA,NA,NA,aquatic habitat,216389,15770
Halogeometricum borinquense PR3  DSM 11551,NA,NA,NA,aquatic habitat,469382,20743
Dehalococcoides sp. VS,NA,NA,NA,aquatic habitat,311424,18811
Janthinobacterium  Marseille,NA,NA,NA,aquatic habitat,375286,16549
Psychrobacter cryohalolentis K5,NA,NA,NA,aquatic habitat,335284,13920
Nitrosomonas eutropha C91 (C71),NA,NA,NA,aquatic habitat,335283,13913
Yersinia aldovae ATCC 35236,NA,NA,NA,aquatic habitat,527002,29741
Unclassified delta proteobacterium mlms-1 MLMS-1,NA,NA,NA,aquatic habitat,262489,15764
Alkalilimnicola ehrlichei MLHE-1,NA,NA,NA,aquatic habitat,187272,15763
Burkholderia thailandensis MSMB43,NA,NA,NA,aquatic habitat,441157,19501
Natronomonas pharaonis DSM 2160  Gabara,NA,NA,NA,aquatic habitat,348780,15742
Haloquadratum walsbyi HBSQ001,NA,NA,NA,aquatic habitat,362976,17185
Herminiimonas arsenicoxydans ULPAs1,NA,NA,NA,aquatic habitat,204773,13467
Arthrospira platensis,NA,NA,NA,aquatic habitat,1156,13465
Thermotoga petrophila RKU-1,NA,NA,NA,aquatic habitat,390874,17089
Vibrio cholerae O395,NA,NA,NA,aquatic habitat,345073,15667
Vibrio cholerae MO10,NA,NA,NA,aquatic habitat,345072,15666
Escherichia coli SECEC SMS-3-5,NA,NA,NA,aquatic habitat,439855,19469
Methylococcus capsulatus Bath,NA,NA,NA,aquatic habitat,243233,21
Thermotoga lettingae TMOT,NA,NA,NA,aquatic habitat,416591,15644
Dehalococcoides ethenogenes 195,NA,NA,NA,aquatic habitat,243164,214
Petrotoga miotherma ATCC 51224,NA,NA,NA,aquatic habitat,28237,13340
Kineococcus radiotolerans SRS30216,NA,NA,NA,aquatic habitat,266940,10689
Caulobacter sp. K31,NA,NA,NA,aquatic habitat,366602,16306
Spirosoma linguale DSM 74,NA,NA,NA,aquatic habitat,504472,28817
Clostridium botulinum BoNT/A1 ATCC 19397,NA,NA,NA,cultured habitat,441770,19517
Vibrio cholerae MAK757,NA,NA,NA,cultured habitat,412967,18263
Bacillus thuringiensis Bt407,NA,NA,NA,cultured habitat,527021,29717
Bordetella avium 197N,NA,NA,NA,cultured habitat,360910,27
Streptomyces coelicolor A3(2) M145,NA,NA,NA,cultured habitat,100226,242
Sinorhizobium meliloti 1021,NA,NA,NA,cultured habitat,266834,19
Bacillus subtilis 168,NA,NA,NA,cultured habitat,224308,76
Pseudomonas aeruginosa PAO1,NA,NA,NA,cultured habitat,208964,331
Mycobacterium smegmatis MC2 155,NA,NA,NA,cultured habitat,246196,92
Rhodobacter capsulatus SB1003,NA,NA,NA,cultured habitat,272942,55
Clostridium botulinum type A - Hall,NA,NA,NA,food,413999,193
Salmonella enterica SL254,NA,NA,NA,cultured habitat,423368,18747
Escherichia coli DH10B,NA,NA,NA,cultured habitat,316385,20079
Macrococcus caseolyticus JCSC5402,NA,NA,NA,food,458233,20209
Listeria monocytogenes FSL R2-561,NA,NA,NA,animal-associated habitat,393126,17317
Listeria monocytogenes FSL J2-071,NA,NA,NA,animal-associated habitat,393121,17307
Listeria seeligeri,NA,NA,NA,animal-associated habitat,1640,13442
Salmonella enterica LK5,NA,NA,NA,animal-associated habitat,272989,32
Borrelia burgdorferi B31,NA,NA,NA,animal-associated habitat,224326,3
Treponema pallidum Nichols,NA,NA,NA,animal-associated habitat,243276,5
Treponema denticola ATTC35405,NA,NA,NA,animal-associated habitat,243275,4
Campylobacter jejuni NCTC 11168,NA,NA,NA,animal-associated habitat,192222,8
Francisella tularensis SCHU S4,NA,NA,NA,animal-associated habitat,177416,9
Bradyrhizobium japonicum USDA110,NA,NA,NA,plant-associated habitat,224911,17
Mesorhizobium loti MAFF303099,NA,NA,NA,plant-associated habitat,266835,18
Legionella pneumophila Philadelphia-1,NA,NA,NA,animal-associated habitat,272624,22
Bordetella bronchiseptica RB50,NA,NA,NA,animal-associated habitat,257310,24
Klebsiella pneumoniae MGH78578,NA,NA,NA,animal-associated habitat,272620,31
Salmonella enterica subsp. enterica serovar Pullorum,NA,NA,NA,animal-associated habitat,605,33
Yersinia pestis CO-92,NA,NA,NA,animal-associated habitat,214092,34
Lactobacillus acidophilus NCFM,NA,NA,NA,animal-associated habitat,272621,82
Corynebacterium diphtheriae NCTC 13129,NA,NA,NA,animal-associated habitat,257309,87
Prevotella intermedia 17,NA,NA,NA,animal-associated habitat,246198,175
Burkholderia pseudomallei K96243,NA,NA,NA,animal-associated habitat,272560,178
Spiroplasma kunkelii CR2-3x,NA,NA,NA,plant-associated habitat,273035,203
Salmonella enterica CT18,NA,NA,NA,animal-associated habitat,220341,236
Staphylococcus aureus Mu50 (VRSA),NA,NA,NA,animal-associated habitat,158878,263
Fusobacterium nucleatum,NA,NA,NA,animal-associated habitat,190304,295
Xanthomonas campestris ATCC 33913,NA,NA,NA,plant-associated habitat,190485,296
Bacillus anthracis A2012,NA,NA,NA,animal-associated habitat,191218,299
Vibrio vulnificus CMCP6,NA,NA,NA,animal-associated habitat,216895,349
Salmonella enterica SC-B67,NA,NA,NA,animal-associated habitat,321314,9618
Candidatus Protochlamydia candidatus protochlamydia amoebophila UWE25,NA,NA,NA,animal-associated habitat,264201,10700
Ochrobactrum anthropi,NA,NA,NA,animal-associated habitat,529,13383
Escherichia coli B7A (CS6:LT+:ST+)(ETEC),NA,NA,NA,animal-associated habitat,340184,15572
Mycobacterium ulcerans Agy99,NA,NA,NA,animal-associated habitat,362242,16230
Granulibacter bethesdensis CGDNIH1,NA,NA,NA,animal-associated habitat,391165,17111
Listeria monocytogenes FSL J2-003,NA,NA,NA,animal-associated habitat,393120,17305
Shewanella halifaxensis ANG-SQ1,NA,NA,NA,animal-associated habitat,398579,17415
Campylobacter jejuni 81116,NA,NA,NA,animal-associated habitat,407148,17953
Renibacterium salmoninarum ATCC 33209,NA,NA,NA,animal-associated habitat,288705,19227
Unclassified verrucomicrobiae bacterium dg1235 DG1235,NA,NA,NA,animal-associated habitat,382464,19391
Ureaplasma urealyticum 23  serovar 2,NA,NA,NA,animal-associated habitat,95657,20687
Streptococcus pyogenes M49  NZ131,NA,NA,NA,animal-associated habitat,471876,20707
Enterococcus  OG1RF,NA,NA,NA,cultured habitat,474186,20843
Clostridium difficile QCD-97b34  NAP1b/006,NA,NA,NA,animal-associated habitat,479833,21107
Clostridium difficile QCD-37x79  NAP1a/001,NA,NA,NA,animal-associated habitat,479834,21109
Xanthomonas oryzae PXO99A,NA,NA,NA,cultured habitat,360094,28127
Salmonella enterica 404ty,NA,NA,NA,animal-associated habitat,497977,28289
Salmonella enterica E00-7866,NA,NA,NA,animal-associated habitat,497976,28291
Helicobacter hepaticus 3B1,NA,NA,NA,animal-associated habitat,235279,185
Staphylococcus aureus COL,NA,NA,NA,animal-associated habitat,93062,238
Zymomonas mobilis ZM4,NA,NA,NA,food,264203,12354
Staphylococcus aureus MSSA476,NA,NA,NA,animal-associated habitat,282459,266
Wolbachia endosymbiont of drosophila melanogaster wMel,NA,NA,NA,animal-associated habitat,163164,272
Treponema pallidum Gauthier,NA,NA,NA,animal-associated habitat,491080,30653
Nanoarchaeum equitans Kin4-M,NA,NA,NA,organism-associated habitat,228908,9599
Streptococcus equinus TX20005,NA,NA,NA,animal-associated habitat,545774,30645
Borrelia hermsii DAH,NA,NA,NA,animal-associated habitat,314723,29637
Acinetobacter baumannii AYE,NA,NA,NA,animal-associated habitat,509173,28921
Escherichia coli K12- W3110,NA,NA,NA,animal-associated habitat,316407,16351
Streptococcus pyogenes MGAS9429,NA,NA,NA,animal-associated habitat,370551,16363
Streptococcus pyogenes MGAS10270,NA,NA,NA,animal-associated habitat,370552,16364
Streptococcus pyogenes MGAS2096,NA,NA,NA,animal-associated habitat,370553,16365
Streptococcus pyogenes MGAS10750,NA,NA,NA,animal-associated habitat,370554,16366
Wolbachia endosymbiont of drosophila willistoni (Drosophila willistoni TSC#14030-0811.24),NA,NA,NA,animal-associated habitat,384035,16739
Stenotrophomonas maltophilia R551-3,NA,NA,NA,plant-associated habitat,391008,17107
Unclassified calyptogena okutanii thioautotrophic gill symbiont HA,NA,NA,NA,animal-associated habitat,412965,18267
Rickettsia typhi Wilmington,NA,NA,NA,animal-associated habitat,257363,10679
Streptococcus suis 89/1591,NA,NA,NA,animal-associated habitat,286604,12417
Staphylococcus aureus JH1 VISA,NA,NA,NA,animal-associated habitat,359787,15758
Mycoplasma agalactiae PG2,NA,NA,NA,animal-associated habitat,347257,16095
Mycobacterium tuberculosis C,NA,NA,NA,animal-associated habitat,348776,16172
Mycoplasma mycoides GM12,NA,NA,NA,cultured habitat,436113,19245
Mycobacterium ulcerans 1615,NA,NA,NA,animal-associated habitat,459428,20231
Mycoplasma alligatoris,NA,NA,NA,animal-associated habitat,47687,13414
Mycoplasma fermentans,NA,NA,NA,animal-associated habitat,2115,13415
Candidatus Phytoplasma aster yellows witches'-broom phytoplasma AY-WB,NA,NA,NA,plant-associated habitat,322098,13478
Candidatus Phytoplasma beet leafhopper transmitted virescence phytoplasma,NA,NA,NA,organism-associated habitat,37694,13618
Tsukamurella paurometabola DSM 20162,NA,NA,NA,animal-associated habitat,521096,29399
Burkholderia mallei GB8 horse 4,NA,NA,NA,animal-associated habitat,320390,13945
Francisella tularensis OR96-0463,NA,NA,NA,organism-associated habitat,517535,29227
Burkholderia pseudomallei B7210,NA,NA,NA,animal-associated habitat,441155,19499
Burkholderia pseudomallei 91,NA,NA,NA,animal-associated habitat,441159,19505
Staphylococcus aureus MRSA USA300_TCH1516,NA,NA,NA,animal-associated habitat,451516,19489
Flavobacterium psychrophilum JIP02/86,NA,NA,NA,animal-associated habitat,402612,19979
Staphylococcus aureus 930918-3,NA,NA,NA,animal-associated habitat,452948,20007
Methylophaga thalassica S1,NA,NA,NA,marine habitat,40223,13471
Shewanella putrefaciens 200,NA,NA,NA,marine habitat,399804,13392
Streptococcus agalactiae 515,NA,NA,NA,animal-associated habitat,342614,15606
Streptococcus agalactiae COH1,NA,NA,NA,animal-associated habitat,342616,15609
